acc
SRR7792333
SRR5330049
SRR5330082
SRR5329705
SRR5329606
SRR5329755
SRR5330005
SRR15635847
SRR5321083
SRR5320943
SRR5321573
SRR5321449
SRR5320949
SRR5321826
SRR5324557
SRR5322869
SRR5329538
SRR5322449
SRR6486081
SRR6485730
SRR6486001
SRR6482617
SRR6487600
SRR6488134
SRR6482604
SRR6488231
SRR7787708
SRR7539433
SRR7787484
SRR5037049
SRR5329859
SRR5329857
SRR5329677
SRR5329860
SRR5329870
SRR5329952
SRR5329987
SRR5330354
SRR5330182
SRR5330222
SRR14102349
SRR8626023
SRR5321371
SRR5321887
SRR5322050
SRR5320881
SRR5321324
SRR5321515
SRR5321782
SRR5324531
SRR5329592
SRR5323989
SRR5324746
SRR5324167
SRR5324949
SRR5322569
SRR5324963
SRR5324148
SRR6486519
SRR6487782
SRR6488121
SRR6487373
SRR6487547
SRR6486349
SRR6483107
SRR6487393
SRR6483005
SRR6487773
SRR6487552
SRR6486631
SRR7792448
SRR7792594
SRR7539662
SRR7540145
SRR5036869
SRR5036799
SRR5036710
SRR5329994
SRR5330319
SRR5329976
SRR5329840
SRR5330226
SRR5329897
SRR6202057
SRR5324970
SRR12807215
SRR2402951
SRR5324558
SRR5321813
SRR5320892
SRR5321662
SRR5321243
SRR5323085
SRR5324612
SRR5324530
SRR5323054
SRR5322467
SRR5324961
SRR5323260
SRR5324661
SRR5329449
SRR5324973
SRR5326224
SRR6482318
SRR6488245
SRR6485815
SRR6482677
SRR6486549
SRR6482938
SRR6482122
SRR6482540
SRR6488077
SRR7792595
SRR7787208
SRR7540030
SRR7539828
SRR7539890
SRR5036672
SRR5037197
SRR5036722
SRR5036824
SRR5329740
SRR5329988
SRR5330292
SRR5329892
SRR5329827
SRR5330187
SRR11404562
SRR11404592
SRR8625973
SRR8625987
SRR5321817
SRR5321220
SRR5321393
SRR5320915
SRR5321290
SRR5321044
SRR5324436
SRR5324583
SRR5325006
SRR5324501
SRR5323996
SRR5329451
SRR6487807
SRR6487973
SRR6483038
SRR6482188
SRR6482893
SRR6483028
SRR6482442
SRR6487557
SRR6487765
SRR6483154
SRR6482962
SRR6485646
SRR6482772
SRR6487353
SRR6487751
SRR6482561
SRR7787042
SRR7787660
SRR7787803
SRR7787144
SRR7539652
SRR5036790
SRR5036964
SRR5036608
SRR5036957
SRR5329955
SRR5330030
SRR5329855
SRR5330357
SRR5329788
SRR5329681
SRR5330380
SRR5321081
SRR5321045
SRR5321417
SRR5321042
SRR5320901
SRR5324547
SRR5324098
SRR5324381
SRR5325082
SRR5329473
SRR5322584
SRR5324677
SRR5323200
SRR5325144
SRR5323372
SRR5324097
SRR6488059
SRR6486026
SRR6486118
SRR6482347
SRR6482664
SRR6482127
SRR6487499
SRR6487598
SRR6486530
SRR6487541
SRR6487940
SRR7539847
SRR7539789
SRR7540010
SRR7539669
SRR5037178
SRR5330329
SRR5329784
SRR5329712
SRR5329978
SRR5330045
SRR5329989
SRR11404575
SRR8626215
SRR5321572
SRR5321992
SRR5321199
SRR5320856
SRR5320870
SRR5320946
SRR5325186
SRR5324666
SRR5329502
SRR5325293
SRR5324775
SRR5323247
SRR5323322
SRR5325057
SRR5324914
SRR5323564
SRR5323272
SRR5324565
SRR5329561
SRR5324732
SRR6487922
SRR6485776
SRR6483089
SRR6485759
SRR6486032
SRR6487597
SRR6482904
SRR6486619
SRR6486362
SRR6488153
SRR6485710
SRR6482806
SRR6483032
SRR6487546
SRR6488306
SRR7787443
SRR7787804
SRR5037082
SRR5036991
SRR5036643
SRR5036802
SRR5036943
SRR5330389
SRR5329830
SRR5330014
SRR5329982
SRR5329595
SRR11404535
SRR7003741
SRR7003744
SRR12807214
SRR5321814
SRR5321505
SRR5321498
SRR5324171
SRR5324537
SRR5324582
SRR5323984
SRR5324374
SRR5325107
SRR5325209
SRR5323132
SRR6486458
SRR6483166
SRR6482984
SRR6482876
SRR6488261
SRR6487985
SRR6482402
SRR6482226
SRR6482275
SRR7792498
SRR7792558
SRR7787317
SRR7540058
SRR7539882
SRR7539543
SRR5036713
SRR5329945
SRR5330335
SRR5330324
SRR5330225
SRR5330196
SRR11404572
SRR11404578
SRR5753866
SRR5753879
SRR8626252
SRR8626249
SRR5321627
SRR5322058
SRR5321737
SRR5321577
SRR5321801
SRR5321613
SRR5324372
SRR5325194
SRR5325196
SRR5322573
SRR5324380
SRR5324584
SRR5326241
SRR5323255
SRR5323178
SRR5325323
SRR6482870
SRR6482475
SRR6486363
SRR6482882
SRR6486346
SRR6487505
SRR6482431
SRR6485983
SRR6486451
SRR6488147
SRR6486532
SRR5037203
SRR5036946
SRR5036930
SRR5036686
SRR5330158
SRR5330255
SRR5330106
SRR5330181
SRR5330322
SRR5329758
SRR5329639
SRR5329658
SRR11404554
SRR11404534
SRR5753875
SRR5753871
SRR5321088
SRR5321975
SRR5321233
SRR5321760
SRR5321456
SRR5320964
SRR5321781
SRR5321478
SRR5321585
SRR5329493
SRR5329450
SRR5323184
SRR5324545
SRR5323205
SRR5323300
SRR5323280
SRR6485867
SRR6488234
SRR6482590
SRR6487635
SRR6482493
SRR6482905
SRR6482298
SRR6486610
SRR6482109
SRR6483119
SRR6487653
SRR6485736
SRR6487851
SRR6488151
SRR6483104
SRR8626173
SRR7787417
SRR7539661
SRR5036810
SRR5037172
SRR5037208
SRR5036729
SRR5037101
SRR5037174
SRR5036823
SRR5329743
SRR5330124
SRR5330038
SRR5330075
SRR5329953
SRR5329939
SRR5329929
SRR15082117
SRR8626251
SRR5321595
SRR5321352
SRR5322049
SRR5321096
SRR5323439
SRR5329492
SRR5329531
SRR5329580
SRR5329483
SRR5324157
SRR5325296
SRR5324418
SRR5324738
SRR5329528
SRR6486384
SRR6482119
SRR6482186
SRR6486240
SRR6488091
SRR6486435
SRR6482651
SRR6486571
SRR6482514
SRR6483045
SRR7540121
SRR7539402
SRR7539725
SRR5037073
SRR5037214
SRR5037196
SRR5037007
SRR5036994
SRR5330114
SRR5330143
SRR5329935
SRR5329719
SRR5329981
SRR5330271
SRR5329940
SRR5329967
SRR5330396
SRR11404541
SRR11404582
SRR7003742
SRR15082121
SRR8626163
SRR5321255
SRR5321418
SRR5321156
SRR5324202
SRR5324518
SRR5324141
SRR5324625
SRR5323429
SRR5323138
SRR5325058
SRR6482952
SRR6487767
SRR6485706
SRR6486208
SRR6487464
SRR6486572
SRR6483131
SRR6487835
SRR6487863
SRR7539443
SRR5037019
SRR5036682
SRR5329616
SRR5329852
SRR5329980
SRR5329782
SRR5330016
SRR5330197
SRR5329713
SRR5329725
SRR5330126
SRR5329913
SRR5330209
SRR5330275
SRR11404614
SRR8626287
SRR5321441
SRR5321476
SRR5324953
SRR5324199
SRR5324467
SRR5323284
SRR5322468
SRR5325320
SRR5323992
SRR5325198
SRR5324669
SRR5329546
SRR6482351
SRR6486113
SRR6485903
SRR6487407
SRR6487498
SRR6487772
SRR6486545
SRR6486551
SRR6488335
SRR6488293
SRR6486584
SRR6482997
SRR6487474
SRR7792476
SRR7539948
SRR7540102
SRR5036844
SRR5036624
SRR5036896
SRR5036968
SRR5330213
SRR5330031
SRR5330218
SRR5329972
SRR5330059
SRR5330289
SRR11404583
SRR8626127
SRR5321795
SRR5321548
SRR5320851
SRR5321443
SRR5321387
SRR5324569
SRR5324554
SRR5324575
SRR5322868
SRR5323332
SRR5322465
SRR5324109
SRR5324774
SRR5324752
SRR6482803
SRR6483060
SRR6482548
SRR6483007
SRR6483165
SRR6485999
SRR6488288
SRR6482871
SRR6487938
SRR6482434
SRR6487990
SRR7792481
SRR7792588
SRR7792393
SRR7792538
SRR7787245
SRR7539615
SRR7539949
SRR5037177
SRR5329841
SRR5329772
SRR11404558
SRR11404561
SRR11404543
SRR8626254
SRR5321391
SRR5321979
SRR5321591
SRR5322033
SRR5321631
SRR5321950
SRR5321908
SRR5324474
SRR5324174
SRR5324447
SRR5322486
SRR5323928
SRR5324636
SRR5325184
SRR6487750
SRR6482131
SRR6488320
SRR6487895
SRR6482745
SRR6486487
SRR6482288
SRR6486048
SRR6488182
SRR7792528
SRR7787620
SRR7787170
SRR7787185
SRR5036979
SRR5037195
SRR5036671
SRR5330214
SRR5330372
SRR5330023
SRR5329739
SRR5330286
SRR5330008
SRR5329687
SRR5330259
SRR5329915
SRR7817196
SRR10203119
SRR15082119
SRR8626217
SRR5320935
SRR5324600
SRR5323170
SRR5325292
SRR5326225
SRR5324147
SRR6483144
SRR6486112
SRR6482377
SRR6487900
SRR6488111
SRR6487876
SRR6485855
SRR6486149
SRR6482382
SRR6486489
SRR6482182
SRR7792461
SRR7792457
SRR7792317
SRR7792489
SRR7539574
SRR7787540
SRR5036804
SRR5036634
SRR5037041
SRR5329864
SRR5329635
SRR5329699
SRR5329866
SRR5330290
SRR5330384
SRR1258100
SRR1258099
SRR11404549
SRR7548027
SRR5321769
SRR5322098
SRR5321999
SRR5321674
SRR5320869
SRR5321205
SRR5322088
SRR5324678
SRR5323081
SRR5324635
SRR5325848
SRR5329491
SRR5323174
SRR6486029
SRR6486194
SRR6482662
SRR6488068
SRR6486392
SRR6482960
SRR6487770
SRR7539884
SRR7539896
SRR7787234
SRR5037212
SRR5036703
SRR5036942
SRR5036791
SRR5037072
SRR5329867
SRR5330245
SRR5329926
SRR5330336
SRR5329732
SRR5330115
SRR5322606
SRR11404620
SRR11404551
SRR11404573
SRR11404579
SRR14102348
SRR7132427
SRR2518632
SRR8626197
SRR5320861
SRR5321668
SRR5324428
SRR5323365
SRR5323131
SRR5324934
SRR5323187
SRR5325304
SRR5324639
SRR5322572
SRR5329455
SRR5325054
SRR6486085
SRR6482358
SRR6488079
SRR6483163
SRR6487955
SRR6487971
SRR6488023
SRR6486443
SRR6482423
SRR6482907
SRR6488010
SRR6486617
SRR6485951
SRR7786994
SRR7540130
SRR7539376
SRR7539530
SRR7539671
SRR5036807
SRR5036637
SRR5037163
SRR3226050
SRR5330272
SRR5329882
SRR5329733
SRR5329824
SRR5329650
SRR5876449
SRR11404540
SRR11404590
SRR15082116
SRR8863597
SRR5321333
SRR5321748
SRR5320891
SRR5321259
SRR5320985
SRR5321691
SRR5323993
SRR5329525
SRR5324160
SRR5323324
SRR5329431
SRR5324425
SRR5324680
SRR5324700
SRR5324176
SRR5325837
SRR5323151
SRR5325850
SRR6482848
SRR6487854
SRR6487657
SRR6483034
SRR6487476
SRR6482787
SRR6482248
SRR7787001
SRR5037076
SRR5329669
SRR5330089
SRR5329766
SRR5329808
SRR5329847
SRR11404552
SRR5873458
SRR8626018
SRR5322060
SRR5321349
SRR5322083
SRR5321386
SRR5321658
SRR5321757
SRR5321682
SRR5324173
SRR5329554
SRR5323191
SRR5323427
SRR5329516
SRR5325849
SRR6488119
SRR6487954
SRR6482409
SRR6486223
SRR6486467
SRR6485765
SRR6482780
SRR6487409
SRR6487723
SRR6482404
SRR7792429
SRR7787493
SRR7539391
SRR7787258
SRR5037068
SRR5036817
SRR5037053
SRR5036820
SRR5036754
SRR3226048
SRR5330004
SRR5329697
SRR5329906
SRR5329609
SRR5330221
SRR5329781
SRR5329802
SRR5329919
SRR11404536
SRR10203117
SRR8626125
SRR8625983
SRR5321963
SRR5322009
SRR5321948
SRR5320962
SRR5321422
SRR5321484
SRR5321660
SRR5322116
SRR5323126
SRR5324207
SRR5322525
SRR5325327
SRR5325283
SRR5324365
SRR5324193
SRR5324168
SRR5329427
SRR5324487
SRR5325883
SRR5325085
SRR6485660
SRR6483004
SRR6488193
SRR6485785
SRR6483085
SRR6485762
SRR6487705
SRR6482567
SRR6488272
SRR6486511
SRR6487478
SRR6482687
SRR7792358
SRR7792587
SRR7539961
SRR7787727
SRR7787133
SRR7787013
SRR7540026
SRR7539631
SRR7539887
SRR3226049
SRR5329985
SRR5330293
SRR5329607
SRR5330032
SRR5330368
SRR5330314
SRR5329783
SRR11404570
SRR6202055
SRR7003743
SRR5322062
SRR5321905
SRR5321491
SRR5321458
SRR5321597
SRR5329437
SRR5324691
SRR5325319
SRR5323990
SRR5325053
SRR5326240
SRR5324426
SRR5324758
SRR5324091
SRR5329489
SRR5322558
SRR5324972
SRR6488298
SRR6486151
SRR6486400
SRR6482707
SRR6486629
SRR6487982
SRR6482816
SRR6487501
SRR6486351
SRR6482400
SRR6482511
SRR6482782
SRR6488042
SRR7787479
SRR7539936
SRR7539346
SRR7787524
SRR7539617
SRR7787314
SRR5037070
SRR5037055
SRR5036770
SRR5329950
SRR5330195
SRR5329626
SRR5330041
SRR5330388
SRR5330198
SRR5329778
SRR5330352
SRR5330011
SRR5329763
SRR5329789
SRR5329790
SRR5329805
SRR5329602
SRR5330093
SRR15635844
SRR11404615
SRR11404563
SRR5321163
SRR5321053
SRR5321022
SRR5321745
SRR5325112
SRR5329545
SRR5329523
SRR5323117
SRR5324205
SRR5323177
SRR5324783
SRR5324164
SRR5323767
SRR6486480
SRR6482556
SRR6488303
SRR6487530
SRR6486121
SRR6486548
SRR6488128
SRR6482311
SRR6486517
SRR6482758
SRR6487568
SRR6483027
SRR7787656
SRR7787040
SRR7539878
SRR7540154
SRR5036669
SRR5036666
SRR5037104
SRR5329879
SRR5330096
SRR5330193
SRR5330095
SRR5329993
SRR5329832
SRR5330101
SRR5330174
SRR5329888
SRR5873461
SRR8626113
SRR5321709
SRR5321492
SRR5321544
SRR5321637
SRR5320884
SRR5324651
SRR5323301
SRR5325119
SRR5322461
SRR5322579
SRR5329433
SRR5322577
SRR5324629
SRR5323271
SRR5325026
SRR5324573
SRR5323307
SRR5324491
SRR6487756
SRR6487828
SRR6487894
SRR6482393
SRR6487901
SRR6488062
SRR6482283
SRR6485789
SRR6482300
SRR6488266
SRR6486540
SRR6487781
SRR6487488
SRR6486080
SRR6486512
SRR6487564
SRR6487638
SRR6488022
SRR7792480
SRR7792365
SRR7792505
SRR7539440
SRR7787500
SRR7539512
SRR7540005
SRR7539743
SRR7787251
SRR7787885
SRR5036764
SRR5037015
SRR5036779
SRR5329839
SRR5329656
SRR5329865
SRR5329717
SRR11404555
SRR11404599
SRR11404586
SRR11404532
SRR11404533
SRR5873460
SRR8626258
SRR8626071
SRR8625976
SRR5321785
SRR5321047
SRR5325067
SRR5325131
SRR5324499
SRR5329496
SRR5324099
SRR5323325
SRR5325183
SRR5322730
SRR6486012
SRR6486219
SRR6483113
SRR6487880
SRR6482121
SRR7540009
SRR7539411
SRR7539531
SRR5037168
SRR5330161
SRR5330070
SRR5330148
SRR5329877
SRR5330002
SRR11404567
SRR14102353
SRR5322053
SRR5321594
SRR5321471
SRR5321542
SRR5324941
SRR5324445
SRR5322843
SRR5323129
SRR5323334
SRR5324747
SRR5323183
SRR5324708
SRR5325851
SRR5324096
SRR5324676
SRR5329434
SRR5323089
SRR6482241
SRR6486193
SRR6482126
SRR6483174
SRR6487866
SRR6487945
SRR6487480
SRR6487814
SRR6483002
SRR6486281
SRR6483130
SRR6482644
SRR6487809
SRR6485906
SRR7539930
SRR7787579
SRR7787098
SRR5037169
SRR5036981
SRR5036803
SRR5036977
SRR5037153
SRR5330084
SRR5330026
SRR5329924
SRR5330219
SRR5330022
SRR5329760
SRR5329619
SRR5330315
SRR11404577
SRR5873459
SRR8626203
SRR5321439
SRR5322078
SRR5321601
SRR5321330
SRR5321496
SRR5320971
SRR5321931
SRR5322007
SRR5323336
SRR5322670
SRR5324521
SRR5322470
SRR5325083
SRR6482501
SRR6483082
SRR6482743
SRR6487991
SRR6485852
SRR6482177
SRR6487672
SRR6486217
SRR6482835
SRR6487757
SRR6487563
SRR6486000
SRR6487736
SRR7539673
SRR7787242
SRR7539970
SRR7539785
SRR5036796
SRR5330346
SRR5329625
SRR11404602
SRR11404603
SRR11404548
SRR5753870
SRR14102350
SRR5321406
SRR5321884
SRR5321050
SRR5324773
SRR5323323
SRR5329563
SRR5323268
SRR5323212
SRR5324009
SRR5329447
SRR5323105
SRR5322464
SRR5324744
SRR6486593
SRR6486508
SRR6487918
SRR6486379
SRR6485874
SRR6487797
SRR6486317
SRR6486425
SRR6482573
SRR6482708
SRR7787044
SRR7539979
SRR7539783
SRR7787345
SRR5036765
SRR5037084
SRR5036927
SRR3226054
SRR5329633
SRR5329856
SRR15635857
SRR11404619
SRR11404559
SRR11553105
SRR8626290
SRR5321957
SRR5324946
SRR5329527
SRR5324713
SRR5324155
SRR5325896
SRR5323316
SRR5324206
SRR5322472
SRR5322594
SRR5324948
SRR5322508
SRR5329457
SRR6487952
SRR6482280
SRR6487438
SRR6487819
SRR6482785
SRR6486345
SRR6488318
SRR6482201
SRR6485914
SRR6482755
SRR6485976
SRR6485842
SRR6485760
SRR6482413
SRR6487615
SRR7792535
SRR7787241
SRR5037033
SRR5036827
SRR5330350
SRR5320850
SRR5329957
SRR5330207
SRR5330127
SRR5329889
SRR5330147
SRR5330185
SRR5366532
SRR6202058
SRR15082118
SRR8626102
SRR5322002
SRR5322030
SRR5321810
SRR5321571
SRR5321038
SRR5321860
SRR5323369
SRR5329430
SRR5322626
SRR5323274
SRR5325919
SRR5324735
SRR5329524
SRR5324090
SRR5329472
SRR5323128
SRR5329584
SRR5323997
SRR6487689
SRR6482110
SRR6487418
SRR6487401
SRR6482383
SRR6488162
SRR7539832
SRR7540110
SRR7539729
SRR7539483
SRR5036747
SRR5036763
SRR5330403
SRR5329720
SRR5329918
SRR5329848
SRR5330210
SRR5329756
SRR15635842
SRR11404539
SRR8626169
SRR8626122
SRR5321445
SRR5321440
SRR5321245
SRR5321353
SRR5324179
SRR5324628
SRR5324110
SRR5323278
SRR5323123
SRR5323226
SRR5324745
SRR5324950
SRR5325286
SRR6485681
SRR6482346
SRR6485974
SRR6482309
SRR6482897
SRR6486087
SRR6485763
SRR6482322
SRR6488038
SRR6487662
SRR6482432
SRR6486620
SRR7539622
SRR7539445
SRR7787821
SRR7787485
SRR5036638
SRR5329912
SRR5330020
SRR5330381
SRR5329835
SRR5329679
SRR11404531
SRR6202053
SRR5753880
SRR5321454
SRR5321904
SRR5321592
SRR5324969
SRR5329515
SRR5324544
SRR5329532
SRR5323331
SRR5325199
SRR5324959
SRR5322511
SRR5324599
SRR6487565
SRR6486364
SRR6482729
SRR6486406
SRR6487929
SRR6482441
SRR6486430
SRR6487755
SRR6488336
SRR7792447
SRR7792534
SRR7539687
SRR7539693
SRR7787675
SRR5037132
SRR5036952
SRR5036941
SRR5037156
SRR5329722
SRR5330405
SRR5329881
SRR5329644
SRR5330140
SRR11404612
SRR5872873
SRR8626007
SRR8626016
SRR5321541
SRR5321236
SRR5321394
SRR5321713
SRR5324942
SRR5323199
SRR5322495
SRR5329511
SRR5329537
SRR5323257
SRR5323133
SRR5329429
SRR5325291
SRR5324939
SRR5324552
SRR6482481
SRR6486188
SRR6486366
SRR6482427
SRR6485846
SRR6485755
SRR6487556
SRR6487824
SRR6486529
SRR6487510
SRR6482965
SRR6486626
SRR7792387
SRR7539849
SRR7539888
SRR5037154
SRR5329861
SRR5330067
SRR5330273
SRR5330039
SRR5329678
SRR5330256
SRR5330247
SRR5329664
SRR5329811
SRR5329749
SRR5330069
SRR11404588
SRR11404597
SRR11553106
SRR15082114
SRR5753865
SRR5320914
SRR5321579
SRR5321082
SRR5321587
SRR5329497
SRR5323999
SRR5324654
SRR5322849
SRR5323197
SRR5324175
SRR5329414
SRR5324743
SRR5323194
SRR5324551
SRR5324928
SRR5324553
SRR6488110
SRR6486603
SRR6487545
SRR6485733
SRR6488100
SRR6486322
SRR6487514
SRR6487882
SRR6486327
SRR7792339
SRR7787303
SRR7540035
SRR5036715
SRR5036726
SRR5036600
SRR5037192
SRR5036612
SRR5036673
SRR5329851
SRR5329998
SRR5330055
SRR5329902
SRR5330064
SRR5330265
SRR5329608
SRR5325140
SRR11404613
SRR10203118
SRR10203114
SRR5678822
SRR5872871
SRR10915066
SRR7132428
SRR5321680
SRR5321620
SRR5321640
SRR5321426
SRR5321043
SRR5321340
SRR5321786
SRR5329468
SRR5322473
SRR5323249
SRR5323079
SRR5329544
SRR5324960
SRR5323243
SRR5324643
SRR5322497
SRR5329435
SRR6482420
SRR6486330
SRR6482099
SRR6488309
SRR6487969
SRR6488161
SRR7787062
SRR7540192
SRR7787555
SRR5036651
SRR5036739
SRR5036945
SRR5329958
SRR5329863
SRR5330121
SRR5329598
SRR5330299
SRR5753868
SRR8626162
SRR8626055
SRR5321759
SRR5321437
SRR5322001
SRR5321477
SRR5321502
SRR5324562
SRR5324770
SRR5324133
SRR5325301
SRR5323258
SRR5324000
SRR5323263
SRR5325063
SRR5325087
SRR5329461
SRR5324751
SRR5324974
SRR5324498
SRR5324574
SRR6487821
SRR6482715
SRR6482411
SRR6482734
SRR6486213
SRR6486019
SRR6487727
SRR6483162
SRR6488219
SRR7539808
SRR5037066
SRR5036674
SRR5036773
SRR5037043
SRR5329620
SRR5329729
SRR5330088
SRR5330068
SRR5330385
SRR11404600
SRR11404576
SRR11404568
SRR12807216
SRR8626120
SRR5321206
SRR5321201
SRR5325253
SRR5324117
SRR5324369
SRR5324733
SRR5329464
SRR5329452
SRR6482565
SRR6486103
SRR6482727
SRR6488053
SRR6487574
SRR6485754
SRR6485869
SRR6487596
SRR6486429
SRR7792388
SRR7539679
SRR7539876
SRR7539962
SRR5037118
SRR5036785
SRR5329823
SRR5330015
SRR5329914
SRR5329933
SRR15082122
SRR5321883
SRR5321218
SRR5321041
